group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
00941	30	1	30	1.000000
00943	30	1	30	1.000000
00945	30	1	30	1.000000
00946	30	1	30	1.000000
00947	30	1	30	1.000000
00949	30	1	30	1.000000
00951	30	1	30	1.000000
00952	30	1	30	1.000000
00953	30	1	30	1.000000
00954	30	1	30	1.000000
00956	30	1	30	1.000000
00957	30	1	30	1.000000
00958	30	1	30	1.000000
00960	30	1	30	1.000000
00961	30	1	30	1.000000
00963	30	1	30	1.000000
00964	30	1	30	1.000000
00966	30	1	30	1.000000
00968	30	1	30	1.000000
00969	30	1	30	1.000000
00971	30	1	30	1.000000
00972	30	1	30	1.000000
00975	30	1	30	1.000000
00976	30	1	30	1.000000
00980	30	1	30	1.000000
00983	30	1	30	1.000000
00984	30	1	30	1.000000
00985	30	1	30	1.000000
00986	30	1	30	1.000000
00988	30	1	30	1.000000
00989	30	1	30	1.000000
00990	30	1	30	1.000000
00991	30	1	30	1.000000
00992	30	1	30	1.000000
00994	30	1	30	1.000000
00995	30	1	30	1.000000
00997	30	1	30	1.000000
00998	30	1	30	1.000000
00999	30	1	30	1.000000
01000	30	1	30	1.000000
01001	30	1	30	1.000000
01002	30	1	30	1.000000
01004	30	1	30	1.000000
01005	30	1	30	1.000000
01008	30	1	30	1.000000
01009	30	1	30	1.000000
01010	30	1	30	1.000000
01011	30	1	30	1.000000
01013	30	1	30	1.000000
01015	30	1	30	1.000000
01017	30	1	30	1.000000
01019	30	1	30	1.000000
01022	30	1	30	1.000000
01023	30	1	30	1.000000
01024	30	1	30	1.000000
01026	30	1	30	1.000000
01027	30	1	30	1.000000
01029	30	1	30	1.000000
01031	30	1	30	1.000000
01032	30	1	30	1.000000
01033	30	1	30	1.000000
01034	30	1	30	1.000000
01035	30	1	30	1.000000
01036	30	1	30	1.000000
01038	30	1	30	1.000000
01040	30	1	30	1.000000
01041	30	1	30	1.000000
